,0,1,2,3
940,9.4,-5.508195820698774,-4.207033895937923,25.484769649179547
941,9.41,-5.389367206794155,-4.313493147729064,25.043044723190505
942,9.42,-5.292912835236429,-4.439093010812301,24.614543886297238
943,9.43,-5.218472047657699,-4.5827804718005964,24.200620882730483
944,9.44,-5.1656301487862875,-4.7437438111527515,23.802569735332845
945,9.450000000000001,-5.133945365150281,-4.921388291978253,23.421659413219444
946,9.46,-5.122970758186283,-5.11530857550908,23.05916422462816
947,9.47,-5.132271304316972,-5.32525870630303,22.71639061881626
948,9.48,-5.161436396415126,-5.55112014461191,22.394700973858555
949,9.49,-5.210088026926143,-5.792868014840862,22.0955347978499
950,9.5,-5.277884891525436,-6.05053548513353,21.820427590990814
951,9.51,-5.364522611204509,-6.324175991417969,21.57102741128711
952,9.52,-5.469730216881304,-6.613822868833327,21.34910895881521
953,9.53,-5.593262980182322,-6.919445856131125,21.15658474164659
954,9.540000000000001,-5.7348916128529375,-7.240903899867796,20.995512608416483
955,9.55,-5.89438780141104,-7.577893714824481,20.86809862654785
956,9.56,-6.071505999833082,-7.929893669868206,20.776693952176167
957,9.57,-6.265961378945308,-8.296102784276622,20.723783983571895
958,9.58,-6.477403835868005,-8.675374962970368,20.711967727674622
959,9.59,-6.70538801108481,-9.06614909815732,20.743924963682357
960,9.6,-6.94933935687295,-9.46637634805749,20.82236849757945
961,9.61,-7.208516462828402,-9.873446795253834,20.9499786251403
962,9.620000000000001,-7.481970086318141,-10.284118800227915,21.129316938053737
963,9.63,-7.768499671103015,-10.694455689948638,21.36271692148716
964,9.64,-8.066608575397515,-11.099775910058217,21.6521495255504
965,9.65,-8.374459772774738,-11.494624321479545,21.999063183189133
966,9.66,-8.689834424044856,-11.87277376580255,22.40419972229172
967,9.67,-9.010096414538161,-12.227267100326069,22.867390372386016
968,9.68,-9.33216665229786,-12.550510266251207,23.387339607901474
969,9.69,-9.652511540202937,-12.83442618201345,23.961408776328497
970,9.700000000000001,-9.967150447390605,-13.07067690226401,24.585416011768974
971,9.71,-10.271687062131898,-13.250957165820537,25.253473271586316
972,9.72,-10.561369044590627,-13.367355973860528,25.95788464187208
973,9.73,-10.831179260698768,-13.412774334472733,26.689131321280684
974,9.74,-11.075959965488645,-13.381377413372379,27.43596683978163
975,9.75,-11.290568610949009,-13.269049254095968,28.1856402111372
976,9.76,-11.470060618045848,-13.073809727572678,28.92425446885438
977,9.77,-11.609890784925508,-12.796148513745928,29.637253830553572
978,9.78,-11.706121480374836,-12.439231678298418,30.31001604429379
979,9.790000000000001,-11.75562298503206,-12.008944092608196,30.92850977008321
980,9.8,-11.7562498971825,-11.513745640077813,31.479963275665387
981,9.81,-11.706977895800065,-10.964339371988295,31.953483401904748
982,9.82,-11.607987568621146,-10.373172518992437,32.3405649516062
983,9.83,-11.460686325329299,-9.75381254768307,32.635441041023455
984,9.84,-11.267665106917747,-9.12025624027623,32.83524320166356
985,9.85,-11.0325928591411,-8.486237030096397,32.93996300232003
986,9.86,-10.760057618940312,-7.864593320611271,32.95223048202389
987,9.870000000000001,-10.455367701308859,-7.266749134786736,32.87694454963259
988,9.88,-10.12432926160516,-6.702340858051535,32.72080355919312
989,9.89,-9.773017203886035,-6.179003712937209,32.49178906711247
990,9.9,-9.407555147695978,-5.7023126029013165,32.198652709580635
991,9.91,-9.033917393092747,-5.275856922896167,31.85044705319749
992,9.92,-8.657762143071405,-4.901419394857032,31.45612878076422
993,9.93,-8.284301283477674,-4.579225151723838,31.024249325425636
994,9.94,-7.918208318372916,-4.308228324927109,30.56273618491882
995,9.950000000000001,-7.5635629859021805,-4.0864078598316835,30.078758953246247
996,9.96,-7.22382882712386,-3.911050624261083,29.578668097762858
997,9.97,-6.901858579043274,-3.7790067138659,29.067991528276607
998,9.98,-6.599921627977277,-3.6869081941524198,28.551473485727318
999,9.99,-6.319747737962304,-3.631347763504877,28.03314148661278
1000,10.0,-6.062581685283739,-3.609017742713278,27.516389274668015
1001,10.01,-5.82924411636381,-3.6168124210416104,27.00406635532188
1002,10.02,-5.6201947610913745,-3.6518982964131417,26.498567290240004
1003,10.03,-5.435594970243853,-3.7117573844064085,26.001916242194646
1004,10.040000000000001,-5.275367331404701,-3.7942087887974134,25.5158441544411
1005,10.05,-5.139250809633017,-3.897413346252257,25.041857392116253
1006,10.06,-5.026850437004256,-4.019865554798908,24.5812976964769
1007,10.07,-4.9376810351814,-4.160376297202217,24.135393969193473
1008,10.08,-4.871204803934864,-4.318049161491348,23.705306787716548
1009,10.09,-4.826862858332848,-4.492252493035671,23.292166725863115
1010,10.1,-4.804100962943462,-4.682588712607706,22.897107578409276
1011,10.11,-4.802389807904131,-4.888861912913527,22.521295513987397
1012,10.120000000000001,-4.82124021315734,-5.111044301955986,22.165955043278508
1013,10.13,-4.860213645944271,-5.349241689527552,21.83239251377978
1014,10.14,-4.918928403305545,-5.603657905136113,21.522017642838694
1015,10.15,-4.997061754634984,-5.874557783862306,21.23636338374383
1016,10.16,-5.094348266529593,-6.162228154929507,20.97710418614886
1017,10.17,-5.210574449382282,-6.466936113002362,20.746072458390156
1018,10.18,-5.345569777813545,-6.788883745273015,20.54527275919025
1019,10.19,-5.499194050340902,-7.128158434045415,20.376892932510753
1020,10.200000000000001,-5.671320973203303,-7.484677866378541,20.243311045216203
1021,10.21,-5.861817785425151,-7.858128977718504,20.14709658853284
1022,10.22,-6.070520694951342,-8.247900260967215,20.09100396196241
1023,10.23,-6.297205878982147,-8.65300721926991,20.077955781737852
1024,10.24,-6.541555828005888,-9.0720112698969,20.111013067274463
1025,10.25,-6.803120897848981,-9.502933162327768,20.193328898745413
1026,10.26,-7.08127609546621,-9.943162999821297,20.328081771291075
1027,10.27,-7.375173382481254,-10.389370285435627,20.518384691380025
1028,10.28,-7.683690156323827,-10.837419063218572,20.76716619795895
1029,10.290000000000001,-8.005375080344583,-11.282295164771247,21.077020110635583
1030,10.3,-8.338393092248511,-11.718054706602233,21.450022103475217
1031,10.31,-8.68047222105336,-12.137805126895259,21.88751338033699
1032,10.32,-9.028855759830162,-12.53373189281983,22.389854964337808
1033,10.33,-9.38026431451521,-12.897185104369473,22.956160504487585
1034,10.34,-9.730873174617772,-13.218839989680028,23.58402097842029
1035,10.35,-10.076311176294693,-13.488943067397283,24.26924090636044
1036,10.36,-10.411687550197065,-13.697650904119486,25.005612017379313
1037,10.370000000000001,-10.731652930130641,-13.835460476843215,25.784755658741172
1038,10.38,-11.030499507404054,-13.893719149437782,26.596068187710266
1039,10.39,-11.302303065773946,-13.865188859105395,27.42680251801526
1040,10.4,-11.541106261507124,-13.7446248226812,28.26231244310311
1041,10.41,-11.741138156708537,-13.529316339049203,29.086473482775656
1042,10.42,-11.89706005748251,-13.219529125447908,29.882275111369378
1043,10.43,-12.004222797085486,-12.818788140115656,30.632556192478518
1044,10.44,-12.05891657917571,-12.333949215026022,31.32083174598614
1045,10.450000000000001,-12.058592249256847,-11.77502748062192,31.932139429910904
1046,10.46,-12.002033128022175,-11.154778539959954,32.453823088064325
1047,10.47,-11.88945967675551,-10.48806027812283,32.87617194595362
1048,10.48,-11.722555094701502,-9.791033121499803,33.19284863939398
1049,10.49,-11.504407725308054,-9.080278420486618,33.401065254073536
1050,10.5,-11.239374682740026,-8.37192391594545,33.50149916208981
1051,10.51,-10.932879028444361,-7.680860322681225,33.49797329720917
1052,10.52,-10.591158889865843,-7.020115557340438,33.39695238711293
1053,10.53,-10.220990291052727,-6.400427359987856,33.2069231054746
1054,10.540000000000001,-9.829405894015625,-5.830026628533029,32.937730415824745
1055,10.55,-9.423429625558528,-5.314618061846881,32.599935655821014
1056,10.56,-9.009842998564327,-4.857525540066125,32.20424731904922
1057,10.57,-8.594993739915253,-4.459958811252693,31.76105709491629
1058,10.58,-8.184652000296737,-4.121355258849738,31.280095356558768
1059,10.59,-7.78391465294912,-3.8397541374034887,30.77020476579286
1060,10.6,-7.397154435019055,-3.6121683720538025,30.239219506527824
1061,10.61,-7.0280081262664895,-3.4349285230649764,29.69393116880107
1062,10.620000000000001,-6.679396559058021,-3.3039829764479434,29.14011992226078
1063,10.63,-6.353568832629177,-3.2151466285722727,28.582630318255735
1064,10.64,-6.052163418021984,-3.1642966952316085,28.025473712338655
1065,10.65,-5.776279634050789,-3.1475186844310685,27.471942898866413
1066,10.66,-5.526554025344576,-3.1612082267950092,26.924728334131895
1067,10.67,-5.303237305957716,-3.2021357101904644,26.38602879804649
1068,10.68,-5.106268623896343,-3.267480904667976,25.857652243802832
1069,10.69,-4.935344878203166,-3.354844344141675,25.34110482211638
1070,10.700000000000001,-4.789983643654987,-3.462241437727777,24.837667667450113
1071,10.71,-4.669578918327771,-3.588084325163453,24.348462086242396
1072,10.72,-4.573449413340884,-3.731155506646431,23.87450440412927
1073,10.73,-4.500879468868748,-3.890576351429853,23.416752022945893
1074,10.74,-4.45115292711585,-4.065772764442724,22.976142307733284
1075,10.75,-4.423580443164676,-4.2564395814384755,22.553625848536452
1076,10.76,-4.417520788678926,-4.462504669096349,22.15019548068171
1077,10.77,-4.432396719066384,-4.684093216173039,21.766912241348415
1078,10.78,-4.46770594659862,-4.921492300204628,21.40492921513244
1079,10.790000000000001,-4.523027701979116,-5.175115485683661,21.06551399034898
1080,10.8,-4.5980252842513645,-5.4454669395894095,20.750070215314082
1081,10.81,-4.69244490081028,-5.73310432714891,20.460158507301315
1082,10.82,-4.806110991239106,-6.0385995663866865,20.197516719045776
1083,10.83,-4.93891811506883,-6.362496370890538,19.964079297976433
1084,10.84,-5.090819368303953,-6.705263397655018,19.76199516917748
1085,10.85,-5.261811180613369,-7.067241748663738,19.593643220908497
1086,10.86,-5.451914239127585,-7.448585566270631,19.461644058433485
1087,10.870000000000001,-5.661150191911122,-7.849194537581977,19.368866207551413
1088,10.88,-5.889513712695427,-8.2686373163884,19.318424388633264
1089,10.89,-6.1369394697039015,-8.706065228620366,19.31366684974884
1090,10.9,-6.403263550561417,-9.160116206229194,19.358148063508224
1091,10.91,-6.688178972076896,-9.62880976212372,19.455582399363955
1092,10.92,-6.991185072627052,-10.109435047522199,19.609773756353754
1093,10.93,-7.311530874920885,-10.598435690125788,19.824515698460594
1094,10.94,-7.648152949753334,-11.09129724216608,20.103456546200007
1095,10.950000000000001,-7.999608937869772,-11.582445668972108,20.44992437246533
1096,10.96,-8.36400872125706,-12.065168294403515,20.86670821210299
1097,10.97,-8.738946284593315,-12.531571773248396,21.355794342314862
1098,10.98,-9.121436550260492,-12.972594588553768,21.91806053352271
1099,10.99,-9.50786283869011,-13.378093663530382,22.552936925149794
1100,11.0,-9.89394196954761,-13.73702509675864,23.25804965423012
1101,11.01,-10.274715171723026,-14.037736765197119,24.02887219961484
1102,11.02,-10.644573625060934,-14.268384550869689,24.858418721461916
1103,11.03,-10.99732726478857,-14.41747342417193,25.737021961742574
1104,11.040000000000001,-11.32632407341452,-14.474509355714332,26.652243394688806
1105,11.05,-11.624624159467064,-14.430728859442436,27.588962759353905
1106,11.06,-11.885228345779948,-14.279852107850937,28.52968548339096
1107,11.07,-12.101354925329108,-14.018786685354527,29.455088347522256
1108,11.08,-12.266751244851044,-13.64819690593616,30.344796389028538
1109,11.09,-12.376019813674953,-13.172853047082342,31.178350365796412
1110,11.1,-12.424932988932575,-12.601689292114138,31.936289600584324
1111,11.11,-12.41070731544856,-11.947529139068484,32.601247031165535
1112,11.120000000000001,-12.332209388417418,-11.226479079449948,33.15893922108287
1113,11.13,-12.190070124833566,-10.457038190588134,33.59893914832615
1114,11.14,-11.986693174651137,-9.659013332002651,33.91514477222789
1115,11.15,-11.726154591369774,-8.85235761165208,34.1058975832411
1116,11.16,-11.41400290086751,-8.056057532781217,34.17375420871572
1117,11.17,-11.056979272890333,-7.287180602680259,34.12496040450469
1118,11.18,-10.662684876224935,-6.560164273899069,33.96871121617241
1119,11.19,-10.239225703406287,-5.886386719604126,33.716298146465874
1120,11.200000000000001,-9.794864117837841,-5.274019120799068,33.38024294003487
1121,11.21,-9.337701853609286,-4.728125488855723,32.97350144710479
1122,11.22,-8.875412449089971,-4.250954127567853,32.508795876556796
1123,11.23,-8.415033526587688,-3.8423557308658016,31.998106042591207
1124,11.24,-7.962822171798077,-3.500265049755205,31.452325250628856
1125,11.25,-7.5241707742283594,-3.2211926572663487,30.88106752844154
1126,11.26,-7.1035764883165315,-3.000686833608822,30.29260113911971
1127,11.27,-6.704655012233587,-2.8337397688221873,29.69387820847008
1128,11.28,-6.3301884408317814,-2.7151249185591038,29.090630386243994
1129,11.290000000000001,-5.9821971755605965,-2.6396622838785584,28.48750393877055
1130,11.3,-5.662026878542601,-2.6024153100463474,27.888212874329227
1131,11.31,-5.3704428889889035,-2.5988272707314053,27.295694342442825
1132,11.32,-5.107726100294017,-2.6248069691164484,26.712255776283207
1133,11.33,-4.873765831520882,-2.676773970059394,26.139707610822587
1134,11.34,-4.668146599610366,-2.751672948568927,25.579478753498357
1135,11.35,-4.490226850864558,-2.8469655563850718,25.032714347221106
1136,11.36,-4.339208627161858,-2.960606799173672,24.500356889632446
1137,11.370000000000001,-4.214197836021227,-3.0910114955118124,23.983212638726105
1138,11.38,-4.114255290713143,-3.237015078513983,23.482005622625838
1139,11.39,-4.038439019631171,-3.397831859994478,22.99742163619253
1140,11.4,-3.985838545834903,-3.573012921750653,22.530144472773777
1141,11.41,-3.9556019380089635,-3.7624050201231505,22.080886396921535
1142,11.42,-3.9469564584558383,-3.966111267221702,21.6504145754641
1143,11.43,-3.9592236030357157,-4.184453858619597,21.239574889015564
1144,11.44,-3.9918292583747257,-4.417938726287875,20.84931426501019
1145,11.450000000000001,-4.044309605429975,-4.6672216826391955,20.48070241489956
1146,11.46,-4.116313284564722,-4.933075365644306,20.13495362145039
1147,11.47,-4.2076002118876525,-5.2163560788956165,19.81344899998908
1148,11.48,-4.318037303962487,-5.517969431146831,19.51775943845638
1149,11.49,-4.4475912308727965,-5.838833508620084,19.24966919059597
1150,11.5,-4.596318177962834,-6.179838156436895,19.011199837425565
1151,11.51,-4.76435045601242,-6.541798804855269,18.804634025302896
1152,11.52,-4.951879660144657,-6.925403160537162,18.63253801399214
1153,11.53,-5.1591359425003045,-7.331149010713975,18.49778160418455
1154,11.540000000000001,-5.38636283762109,-7.75927138775666,18.403553441209734
1155,11.55,-5.6337869705454615,-8.209657456474568,18.353368994133536
1156,11.56,-5.90158189785894,-8.681747775984872,18.35106767999827
1157,11.57,-6.189825298897652,-9.174423131230387,18.40079464996256
1158,11.58,-6.498448772318119,-9.685877024679568,18.50696171237376
1159,11.59,-6.827179634371882,-10.21347528115658,18.674180811583504
1160,11.6,-7.175474400358264,-10.753606171895674,18.907162543209047
1161,11.61,-7.542444107569484,-11.30152711800398,19.210571574494544
1162,11.620000000000001,-7.926772359116907,-11.851217456501802,19.588830855719713
1163,11.63,-8.326627982796543,-12.39525091561373,20.045867561035575
1164,11.64,-8.739575542415826,-12.924706156591604,20.584796282559267
1165,11.65,-9.162488612421614,-13.429138552453777,21.20753966284579
1166,11.66,-9.591472673770973,-13.89664050806498,21.914393873220327
1167,11.67,-10.021806565243502,-14.314019902249791,22.703556385069337
1168,11.68,-10.447913368324352,-14.667125099669677,23.570646116123427
1169,11.69,-10.863373018556095,-14.941338670087696,24.508260274017847
1170,11.700000000000001,-11.260989298229916,-15.122248850452314,25.505626039818676
1171,11.71,-11.632922577414005,-15.196487021972558,26.5484154730673
1172,11.72,-11.97089617646276,-15.152691691653477,27.618794615966785
1173,11.73,-12.266478184812277,-14.982527551927484,28.695768507519354
1174,11.74,-12.511432081943108,-14.68165763051123,29.75585959886032
1175,11.75,-12.698119286517802,-14.25054498979448,30.77411756067216
1176,11.76,-12.819926235492742,-13.694956173046974,31.725407575043626
1177,11.77,-12.871679775996434,-13.026057997301953,32.585870487661765
1178,11.78,-12.850009753157218,-12.260043929841999,33.334403769698085
1179,11.790000000000001,-12.753618527744663,-11.417290877814498,33.9539897126847
1180,11.8,-12.583424572348513,-10.52111967499237,34.43270561082347
1181,11.81,-12.342560629947835,-9.596296686355483,34.76429143433739
1182,11.82,-12.036224044124893,-8.667454310740117,34.94821628368967
1183,11.83,-11.671394633164109,-7.757615107022895,34.989261100455785
1184,11.84,-11.256450534969018,-6.886977204901635,34.89670429992258
1185,11.85,-10.80072216043437,-6.0720659602528615,34.683244532537394
1186,11.86,-10.314027483588509,-5.32529257455705,34.363813001929216
1187,11.870000000000001,-9.806228635851,-4.654899580650391,33.9544173525852
1188,11.88,-9.286841683671256,-4.0652271420528745,33.471127531635894
1189,11.89,-8.764720744841203,-3.5572085485630884,32.929271974587
1190,11.9,-8.247826453469202,-3.1289977379627545,32.34287037428853
1191,11.91,-7.743078965509711,-2.776641593583053,31.724294695457502
1192,11.92,-7.256288251412628,-2.4947288471880786,31.08412669672219
1193,11.93,-6.792149695714343,-2.276969628415599,30.431168307546134
1194,11.94,-6.354290821927501,-2.1166805403167688,29.772558801590243
1195,11.950000000000001,-5.945354773110626,-2.0071670026894104,29.113956838915072
1196,11.96,-5.567107377845214,-1.9420065652940786,28.459753143860645
1197,11.97,-5.220556624151744,-1.9152441935242392,27.81328844630032
1198,11.98,-4.906075670211596,-1.9215140383007787,27.17705972344366
1199,11.99,-4.623522801398629,-1.9561029896771254,26.552904850766158
1200,12.0,-4.3723537912003705,-2.014970380000712,25.942161179199704
1201,12.01,-4.15172383798143,-2.0947363484259207,25.34579734199973
1202,12.02,-3.960577603730626,-2.192649173613486,24.764519995159237
1203,12.030000000000001,-3.7977268947787426,-2.3065396868995003,24.19885851924069
1204,12.040000000000001,-3.6619162421004288,-2.4347688937423504,23.64923126405959
1205,12.05,-3.5518771133104363,-2.5761732439569323,23.1159969638303
1206,12.06,-3.4663717724873044,-2.7300106176210517,22.59949469522287
1207,12.07,-3.404227944569187,-2.895909010675174,22.100075343462656
1208,12.08,-3.364365477694034,-3.0738190710079047,21.61812708269327
1209,12.09,-3.3458161608954113,-3.2639710057922184,21.15409692836722
1210,12.1,-3.347737770082526,-3.4668359093231618,20.70851001531676
1211,12.11,-3.369423299959325,-3.683091207976937,20.281987909654152
1212,12.120000000000001,-3.410306206043805,-3.9135896515965873,19.875266977175247
1213,12.13,-3.4699623377073356,-4.159331070928486,19.489217598903558
1214,12.14,-3.548109095450544,-4.421435946252749,19.124864834425615
1215,12.15,-3.6446021963422957,-4.701119675089202,18.783410971476496
1216,12.16,-3.759430281746535,-4.999666272788133,18.46626024970594
1217,12.17,-3.8927074509731376,-5.318400078400485,18.175045889855376
1218,12.18,-4.044663652312326,-5.658653862712211,17.911659377007823
1219,12.19,-4.215632707714159,-6.021731543228364,17.678281716048016
1220,12.200000000000001,-4.4060375879594185,-6.408863505243043,17.47741607389076
1221,12.21,-4.6163723910886585,-6.821152319533493,17.31192081793549
1222,12.22,-4.847180309199276,-7.259506456690454,17.18504142184561
1223,12.23,-5.099026701120158,-7.724559461051344,17.100439004140227
1224,12.24,-5.372466228502266,-8.216572018545714,17.06221235874516
1225,12.25,-5.668002873755217,-8.735314512658238,17.07490920203626
1226,12.26,-5.986041561098452,-9.27992812288716,17.14352098547192
1227,12.27,-6.326830078263703,-9.848763429004736,17.273454023838408
1228,12.280000000000001,-6.690390090500849,-10.439197028414627,17.470467934788445
1229,12.290000000000001,-7.07643631005488,-11.04742907105944,17.740570624299167
1230,12.3,-7.484283408780472,-11.668268096387548,18.08985755126819
1231,12.31,-7.91274112775801,-12.294914316514712,18.524282184712238
1232,12.32,-8.359999341025986,-12.918758620557567,19.049345045453304
1233,12.33,-8.82350665514005,-13.529221943139456,19.66969131518565
1234,12.34,-9.29984851963449,-14.113667733395014,20.388612676617466
1235,12.35,-9.78463375345652,-14.657428002632559,21.20745881784143
1236,12.36,-10.272401693517615,-15.14398901577744,22.124978644998926
1237,12.370000000000001,-10.7565654842925,-15.555383537464099,23.136630772551467
1238,12.38,-11.229409748055447,-15.872829455651786,24.233926118330086
1239,12.39,-11.68216214648838,-16.077636361811837,25.403889386475374
1240,12.4,-12.105157122144524,-16.15237006989141,26.62874561821307
1241,12.41,-12.488105348974296,-16.082220444380745,27.885945582959508
1242,12.42,-12.820473400330933,-15.856464736647721,29.148631587484726
1243,12.43,-13.091964872038428,-15.469866433692658,30.386607030250733
1244,12.44,-13.29307782418908,-14.923812398196652,31.56780749075361
1245,12.450000000000001,-13.415696404227473,-14.226984325463967,32.66018520953268
1246,12.46,-13.453660470109492,-13.395396080188346,33.633828612010696
1247,12.47,-13.403249892189315,-12.451708485964346,34.46306694748776
1248,12.48,-13.263523109846117,-11.423846154576717,35.12828033478583
1249,12.49,-13.036463543734,-10.343062549324262,35.6171623358328
1250,12.5,-12.726910896731274,-9.241698872415416,35.92526483799019
1251,12.51,-12.342282837264015,-8.15093277507146,36.05577537531783
1252,12.52,-11.892120146156003,-7.098801476041857,36.018604830815754
1253,12.530000000000001,-11.387509452815545,-6.108716340594371,35.8289669346291
1254,12.540000000000001,-10.840448409013584,-5.198583710387486,35.50568762360205
1255,12.55,-10.263217586944556,-4.380538193104755,35.069485467182794
1256,12.56,-9.667813299509717,-3.661205044809186,34.54142281709177
1257,12.57,-9.065479467573127,-3.042352808632559,33.94165966819468
1258,12.58,-8.466358648736762,-2.521778924276073,33.28856892960634
1259,12.59,-7.87926583652957,-2.0942828883685087,32.59820902550853
1260,12.6,-7.3115758404034645,-1.7526122129692254,31.884106227753612
1261,12.61,-6.769206822224117,-1.4883041800170205,31.157276493409732
1262,12.620000000000001,-6.256678671459565,-1.2923822558712685,30.42641153728874
1263,12.63,-5.777224475707004,-1.1558948245229632,29.698160861142245
1264,12.64,-5.332935272568422,-1.0703038253692463,28.977454839134534
1265,12.65,-4.92492149744055,-1.027742477342737,28.267829219129194
1266,12.66,-4.553478231354007,-1.021166268621406,27.571725594932914
1267,12.67,-4.218244931241593,-1.0444218449142428,26.89075402062053
1268,12.68,-3.918353462501076,-1.092256188991251,26.225912517752878
1269,12.69,-3.652560808278028,-1.160284965483101,25.577763963684564
1270,12.700000000000001,-3.4193647848594986,-1.2449350592431236,24.946574253886784
1271,12.71,-3.217102503571847,-1.3433727209534878,24.332417300329368
1272,12.72,-3.044032275344715,-1.4534256208978495,23.735252915288033
1273,12.73,-2.8984002509016453,-1.5735045852615712,23.154983387178184
1274,12.74,-2.77849341683284,-1.702528826645793,22.59149391837682
1275,12.75,-2.6826807015898027,-1.8398570080056675,22.04468129554563
1276,12.76,-2.6094439464357206,-1.9852254068755624,21.514474347221906
1277,12.77,-2.557400411002545,-2.138693686237876,21.000848994986953
1278,12.780000000000001,-2.5253183453853776,-2.3005982529661484,20.50384006373962
1279,12.790000000000001,-2.5121269948562155,-2.471512830982021,20.02355149585962
1280,12.8,-2.51692222577326,-2.652215644169407,19.56016620918108
1281,12.81,-2.538968782835068,-2.843662454904167,19.113956536791708
1282,12.82,-2.57770001496747,-3.0469646079279675,18.685295971039782
1283,12.83,-2.6327157431855612,-3.2633711632202385,18.274672787367592
1284,12.84,-2.70377878983632,-3.4942541474244075,17.882706029038854
1285,12.85,-2.7908105441785476,-3.7410958965040106,17.51016427609675
1286,12.86,-2.893885802494233,-4.005477390375988,17.15798758674727
1287,12.870000000000001,-3.013226989165363,-4.289066382484512,16.827312973108363
1288,12.88,-3.149197734977466,-4.593603993963957,16.51950374181959
1289,12.89,-3.3022956563648003,-4.920888264489185,16.236182977772785
1290,12.9,-3.473144040032261,-5.272752922624728,15.979271357674282
1291,12.91,-3.6624819868100755,-5.651039351991582,15.751029326276921
1292,12.92,-3.8711524022178962,-6.05755938388402,15.554103422749842
1293,12.93,-4.100087035035529,-6.4940461461432895,15.391576170545326
1294,12.94,-4.350287556424107,-6.962089756043385,15.267018394772881
1295,12.950000000000001,-4.622801440299302,-7.463054191292978,15.184542049213379
1296,12.96,-4.918691154189918,-7.997971261300188,15.14885055404859
1297,12.97,-5.23899490848751,-8.567407318654748,15.165282191612347
1298,12.98,-5.5846769601985065,-9.171298334365837,15.239840209731813
1299,12.99,-5.956565258669477,-9.808749411101246,15.379200886370413
1300,13.0,-6.355274108368926,-10.477796006451417,15.590687907678372
1301,13.01,-6.781109586981989,-11.175126455769519,15.882198085076702
1302,13.02,-7.2339558072214265,-11.895769280900954,16.26205992107951
1303,13.030000000000001,-7.713140895576433,-12.632754762355384,16.738803303510842
1304,13.040000000000001,-8.217282962974169,-13.37676882526771,17.320816481246453
1305,13.05,-8.744118564714569,-14.115828739782879,18.015866710154754
1306,13.06,-9.290319382823874,-14.835024300691902,18.830465303944763
1307,13.07,-9.851307234779496,-15.516384019487104,19.76906844809359
1308,13.08,-10.42108297230009,-16.138941110477145,20.83312430618727
1309,13.09,-10.99209103828615,-16.679084611886424,22.020006370853814
1310,13.1,-11.555147607816727,-17.111280894337472,23.321912698841576
1311,13.11,-12.099464993790047,-17.409232757659996,24.72485744144287
1312,13.120000000000001,-12.612806421383583,-17.547500279069485,26.207927060103117
1313,13.13,-13.081801086265301,-17.503535843819797,27.743005524787336
1314,13.14,-13.492437515364175,-17.259989039012698,29.295173222524262
1315,13.15,-13.83073261665962,-16.807030137516367,30.823936050765184
1316,13.16,-14.083545512944836,-16.14435071263087,32.28533472817273
1317,13.17,-14.239473279211122,-15.28246117941413,33.6348266243939
1318,13.18,-14.289736888591422,-14.242949029609308,34.83065233888675
1319,13.19,-14.228948406911059,-13.05750083175509,35.83724515246181
1320,13.200000000000001,-14.055652108318275,-11.765707092767785,36.628167189307646
1321,13.21,-13.772555964119126,-10.41191063138016,37.1880993604517
1322,13.22,-13.38641290529814,-9.041556982826503,37.51357465733789
1323,13.23,-12.90756426959776,-7.697598648116738,37.61238576222187
1324,13.24,-12.349208359132058,-6.417466708430495,37.50184903367672
1325,13.25,-11.726493287508683,-5.2309713233580855,37.206296977563404
1326,13.26,-11.05554820258062,-4.159280206363986,36.754255412220836
1327,13.27,-10.352559963090084,-3.214916065783791,36.17573424388383
1328,13.280000000000001,-9.63297858133798,-2.402561355834122,35.49995125417617
1329,13.290000000000001,-8.910902452860006,-1.720384627981708,34.75366266945267
1330,13.3,-8.198661822492983,-1.1616024153440052,33.96013598398119
1331,13.31,-7.506592113003906,-0.7160411863560281,33.1386976297892
1332,13.32,-6.842970623671469,-0.37153776615259865,32.30473027687724
1333,13.33,-6.214080902048888,-0.1150907438163428,31.46997717291897
1334,13.34,-5.62436722504862,0.06626426223007859,30.643022004315892
1335,13.35,-5.076644771162085,0.1848412974967791,29.82983907877765
1336,13.36,-4.572336940815729,0.25191539792023443,29.034339490610197
1337,13.370000000000001,-4.111718077595769,0.2775122434650633,28.258867437968163
1338,13.38,-3.69414635643352,0.27033022363449977,27.504623642459684
1339,13.39,-3.3182771820301324,0.23775455797286552,26.77200903635761
1340,13.4,-2.982251837658976,0.1859307614439929,26.0608921622799
1341,13.41,-2.6838593565862308,0.11987254188496396,25.370809339488506
1342,13.42,-2.4206718080223193,0.04358613880064361,24.70110895591789
1343,13.43,-2.1901545996180514,-0.039801243617111515,24.051051436090244
1344,13.44,-1.9897542015311709,-0.12791692400815594,23.419875428034278
1345,13.450000000000001,-1.8169660690740472,-0.21902699355631858,22.806839187414617
1346,13.46,-1.6693856228519353,-0.3119319364187089,22.211244424480473
1347,13.47,-1.5447450433528007,-0.40587471527359525,21.632448256771806
1348,13.48,-1.4409384274778816,-0.5004614295578387,21.06986749619854
1349,13.49,-1.3560375902226223,-0.5955940412226511,20.52297833546797
1350,13.5,-1.2883005105541598,-0.6914143085941048,19.991313583378602
1351,13.51,-1.236174138699589,-0.7882578890892706,19.47445890547096
1352,13.52,-1.1982930158823037,-0.8866175066550267,18.97204902054453
1353,13.530000000000001,-1.1734749143569065,-0.9871140885566057,18.483764447799555
